model,signal,stage,subject,generalised_ece,faithfulness_divergence
gpt-oss-20b,su,pre,moral_disputes,0.11682985387972701,0.8725533935347359
gpt-oss-20b,su,pre,moral_scenarios,0.09411834974595006,0.7967161833853885
gpt-oss-20b,su,pre,nutrition,0.03079823855713124,0.5215985394900906
gpt-oss-20b,su,pre,philosophy,0.1097210752771931,0.8710587826352751
gpt-oss-20b,su,pre,prehistory,0.052407145852059196,0.6395606807399686
gpt-oss-20b,su,pre,professional_accounting,0.0730207620516703,0.6678711153106873
gpt-oss-20b,su,pre,professional_law,0.2130631206376878,1.2343006526216755
gpt-oss-20b,su,pre,professional_medicine,0.019591383565971624,0.29635189403252604
gpt-oss-20b,su,pre,professional_psychology,0.07570652078298672,0.8370690215164259
gpt-oss-20b,su,pre,public_relations,0.1435199678819793,1.131348302724314
gpt-oss-20b,su,pre,security_studies,0.12063376147561272,1.0219964617440214
gpt-oss-20b,su,pre,sociology,0.0869695277844697,0.8585450699860451
gpt-oss-20b,su,pre,us_foreign_policy,0.04645913980088452,0.4054163747818479
gpt-oss-20b,su,pre,virology,0.37856996908639,2.7412339190364747
gpt-oss-20b,su,pre,world_religions,0.05513941217487749,0.7100494023472671
gpt-oss-20b,su,post,high_school_macroeconomics,0.039019242142129824,0.5277882484826698
gpt-oss-20b,su,post,abstract_algebra,0.05223935731239408,0.5379960256770868
gpt-oss-20b,su,post,high_school_mathematics,0.05273251008777283,0.5657924110990344
gpt-oss-20b,su,post,elementary_mathematics,0.08158254287667,0.5880071605554281
gpt-oss-20b,su,post,anatomy,0.09798352765824687,0.22017344368037225
gpt-oss-20b,su,post,electrical_engineering,0.10349639521665603,0.846984535029775
gpt-oss-20b,su,post,astronomy,0.08638705980163597,0.15732685499319668
gpt-oss-20b,su,post,college_physics,0.062449930259000634,0.29655036773660143
gpt-oss-20b,su,post,college_mathematics,0.09177250595926387,0.6071341165469385
gpt-oss-20b,su,post,business_ethics,0.06171672568636663,0.3742738787809221
gpt-oss-20b,su,post,high_school_computer_science,0.0552656078171674,0.21269078321133228
gpt-oss-20b,su,post,econometrics,0.12578651475341307,0.8493799214487088
gpt-oss-20b,su,post,high_school_microeconomics,0.024894756345107513,0.37969603931315987
gpt-oss-20b,su,post,clinical_knowledge,0.06803329589034782,0.2589710907483996
gpt-oss-20b,su,post,college_biology,0.03634056485467272,0.3855056998808333
gpt-oss-20b,su,post,college_chemistry,0.04642371520915672,0.4996590496158315
gpt-oss-20b,su,post,high_school_physics,0.07307192637951093,0.6171611138545122
gpt-oss-20b,su,post,college_medicine,0.0891786794052364,0.7248353393890578
gpt-oss-20b,su,post,high_school_psychology,0.033189765531429924,0.2809582745474459
gpt-oss-20b,su,post,college_computer_science,0.06554149174124188,0.5926826575721322
gpt-oss-20b,su,post,computer_security,0.09820072805860669,0.7494645281642652
gpt-oss-20b,su,post,conceptual_physics,0.07280059694322688,0.46561418121575676
gpt-oss-20b,su,post,high_school_statistics,0.05189889040621281,0.6161776631690704
gpt-oss-20b,su,post,high_school_us_history,0.03094008994304652,0.4094449551716877
gpt-oss-20b,su,post,high_school_world_history,0.037849129531063,0.47514378185595174
gpt-oss-20b,su,post,human_aging,0.10109754095653842,0.7146112852314996
gpt-oss-20b,su,post,global_facts,0.01968859272020079,0.313064596082823
gpt-oss-20b,su,post,high_school_chemistry,0.03283011438161158,0.5286227991262716
gpt-oss-20b,su,post,formal_logic,0.03687241642901472,0.36979111759398053
gpt-oss-20b,su,post,human_sexuality,0.05069520911433146,0.4114570605229601
gpt-oss-20b,su,post,high_school_biology,0.06244467485814001,0.6054919749668556
gpt-oss-20b,su,post,international_law,0.14123923075849718,0.8855488170406988
gpt-oss-20b,su,post,jurisprudence,0.08674478931373886,0.5821879142247837
gpt-oss-20b,su,post,high_school_geography,0.043526425310590804,0.3786399603964017
gpt-oss-20b,su,post,logical_fallacies,0.06648959829341791,0.5715077969968771
gpt-oss-20b,su,post,machine_learning,0.04950067611906594,0.5264816982926246
gpt-oss-20b,su,post,management,0.09165126409638888,0.6923422900121764
gpt-oss-20b,su,post,high_school_european_history,0.051712579416746215,0.4582449628603531
gpt-oss-20b,su,post,marketing,0.034490502626366826,0.31664094963410644
gpt-oss-20b,su,post,high_school_government_and_politics,0.039328273475746106,0.2952335408035323
gpt-oss-20b,su,post,medical_genetics,0.06302150646053516,0.21586604706546078
gpt-oss-20b,su,post,miscellaneous,0.01824502885164427,0.3425655499698335
gpt-oss-20b,su,post,moral_disputes,0.08931423576425983,0.7209447644423471
gpt-oss-20b,su,post,moral_scenarios,0.05045272379207893,0.6083346679424645
gpt-oss-20b,su,post,nutrition,0.03556578640406311,0.4684289702344983
gpt-oss-20b,su,post,philosophy,0.08629250415681647,0.7175777627470699
gpt-oss-20b,su,post,prehistory,0.02906661688842788,0.43808617524826965
gpt-oss-20b,su,post,professional_accounting,0.08048121104783929,0.6181815465409993
gpt-oss-20b,su,post,professional_law,0.1682685170532165,0.9436894539484377
gpt-oss-20b,su,post,professional_medicine,0.05139015627131209,0.24112649682999607
gpt-oss-20b,su,post,professional_psychology,0.04393739633917832,0.5570404823353455
gpt-oss-20b,su,post,public_relations,0.09048117788920443,0.7442215698526311
gpt-oss-20b,su,post,security_studies,0.10496863700868328,0.7834830701242803
gpt-oss-20b,su,post,sociology,0.031002911012312787,0.37926890090501575
gpt-oss-20b,su,post,us_foreign_policy,0.0216742713905918,0.27885213273228815
gpt-oss-20b,su,post,virology,0.3340224619928201,2.007270863583422
gpt-oss-20b,su,post,world_religions,0.038715431967596116,0.5029257031637004
Qwen3-8B,lc,pre,abstract_algebra,0.25457654444564637,0.571727003969331
Qwen3-8B,lc,pre,anatomy,0.2289726875816438,1.752402503048978
Qwen3-8B,lc,pre,astronomy,0.13813802669253716,0.6370785239623029
Qwen3-8B,lc,pre,business_ethics,0.1335967609081297,0.5779639062758865
Qwen3-8B,lc,pre,clinical_knowledge,0.12760874791355944,0.826816937293506
Qwen3-8B,lc,pre,college_biology,0.11395246010309551,0.5565504833147613
Qwen3-8B,lc,pre,college_chemistry,0.2608572635049598,1.5818504845110175
Qwen3-8B,lc,pre,college_computer_science,0.17284174598477328,0.8050026556048857
Qwen3-8B,lc,pre,college_mathematics,0.2333560248391037,1.221179068654088
Qwen3-8B,lc,pre,college_medicine,0.14096519107847036,0.7919035355651421
Qwen3-8B,lc,pre,college_physics,0.24798584239039995,0.9178222528846491
Qwen3-8B,lc,pre,computer_security,0.10874631875249595,0.37454099307522365
Qwen3-8B,lc,pre,conceptual_physics,0.1183670196184144,0.4362016040035822
Qwen3-8B,lc,pre,econometrics,0.27647722070175873,1.474857678143172
Qwen3-8B,lc,pre,electrical_engineering,0.19073663732331955,0.7197051446802019
Qwen3-8B,lc,pre,elementary_mathematics,0.20761407115883446,0.5623133976365025
Qwen3-8B,lc,pre,formal_logic,0.21638423953706512,0.8721148887167532
Qwen3-8B,lc,pre,global_facts,0.36391441161240956,0.9289790057233083
Qwen3-8B,lc,pre,high_school_biology,0.11515959617534449,0.3667512624731297
Qwen3-8B,lc,pre,high_school_chemistry,0.2136032541207467,1.4034812726755717
Qwen3-8B,lc,pre,high_school_computer_science,0.1597779751100857,0.5479131403571913
Qwen3-8B,lc,pre,high_school_european_history,0.14228738518446613,0.4422315497100325
Qwen3-8B,lc,pre,high_school_geography,0.14553937916264983,0.5763625666579729
Qwen3-8B,lc,pre,high_school_government_and_politics,0.13366825238028726,0.3005817796186735
Qwen3-8B,lc,pre,high_school_macroeconomics,0.12406293768690466,0.6006087694692388
Qwen3-8B,lc,pre,high_school_mathematics,0.3194577152602175,1.1293939294563664
Qwen3-8B,lc,pre,high_school_microeconomics,0.09106800754887229,0.42440685676781936
Qwen3-8B,lc,pre,high_school_physics,0.19155602888849918,0.9471232892012811
Qwen3-8B,lc,pre,high_school_psychology,0.15060741733559385,0.34500437244941484
Qwen3-8B,lc,pre,high_school_statistics,0.17842255217705866,0.8085698709810636
Qwen3-8B,lc,pre,high_school_us_history,0.12455496472051845,0.7382331048232401
Qwen3-8B,lc,pre,high_school_world_history,0.14374777975101025,0.7349417840588058
Qwen3-8B,lc,pre,human_aging,0.17446750658566934,0.7263883783983371
Qwen3-8B,lc,pre,human_sexuality,0.13164282953537906,0.34498005825147376
Qwen3-8B,lc,pre,international_law,0.14001371123804973,0.9550909263557036
Qwen3-8B,lc,pre,jurisprudence,0.11671909336733279,0.5503962073056329
Qwen3-8B,lc,pre,logical_fallacies,0.1527107657808564,0.4178566363521793
Qwen3-8B,lc,pre,machine_learning,0.23391242320260996,0.7342011561703783
Qwen3-8B,lc,pre,management,0.141938308873579,0.44254873093617025
Qwen3-8B,lc,pre,marketing,0.13497522883242605,0.338445794614851
Qwen3-8B,lc,pre,medical_genetics,0.14507903435434868,0.5927591760819327
Qwen3-8B,lc,pre,miscellaneous,0.14230731210591704,0.46531269608317255
Qwen3-8B,lc,pre,moral_disputes,0.16619887266148925,0.8082140164266067
Qwen3-8B,lc,pre,moral_scenarios,0.2209445080708525,0.5133923662634
Qwen3-8B,lc,pre,nutrition,0.1262566360898564,0.7100864921363594
Qwen3-8B,lc,pre,philosophy,0.19526519428667563,0.8537258860123377
Qwen3-8B,lc,pre,prehistory,0.11399598760831631,0.5478273709493436
Qwen3-8B,lc,pre,professional_accounting,0.26913284769209067,1.2984838903316527
Qwen3-8B,lc,pre,professional_law,0.37991382786126804,2.1242276018935793
Qwen3-8B,lc,pre,professional_medicine,0.1288315235508015,0.8093395693853852
Qwen3-8B,lc,pre,professional_psychology,0.1715077069383944,0.8436199636448388
Qwen3-8B,lc,pre,public_relations,0.16635331452762175,0.8375267388543338
Qwen3-8B,lc,pre,security_studies,0.18532795226796273,0.9278124160609179
Qwen3-8B,lc,pre,sociology,0.11425025725374047,0.43563695242941103
Qwen3-8B,lc,pre,us_foreign_policy,0.11744495682393491,0.5323328195000517
Qwen3-8B,lc,pre,virology,0.338238612674623,1.4230081512383708
Qwen3-8B,lc,pre,world_religions,0.151672044059114,0.44559764334975627
Qwen3-8B,lc,post,high_school_macroeconomics,0.1692137510184573,0.4402151035024788
Qwen3-8B,lc,post,college_computer_science,0.2129311463189529,0.4134293563034953
Qwen3-8B,lc,post,abstract_algebra,0.3854748085254433,0.6826163152723299
Qwen3-8B,lc,post,high_school_mathematics,0.2904827437990654,0.6835604325968891
Qwen3-8B,lc,post,elementary_mathematics,0.30583379331959504,0.5962303698605731
Qwen3-8B,lc,post,college_mathematics,0.2233530294152461,0.6582592083410754
Qwen3-8B,lc,post,high_school_computer_science,0.21159004284300012,0.2651532869967546
Qwen3-8B,lc,post,college_physics,0.23532836000960664,0.33419022997108655
Qwen3-8B,lc,post,college_chemistry,0.2632859420804758,0.3572005724229608
Qwen3-8B,lc,post,electrical_engineering,0.10601171847924251,0.4221213416979647
Qwen3-8B,lc,post,astronomy,0.17989321498578603,0.29650451185742865
Qwen3-8B,lc,post,econometrics,0.24194038834967824,0.30077644566163664
Qwen3-8B,lc,post,high_school_microeconomics,0.13193019891759009,0.27868601027388856
Qwen3-8B,lc,post,formal_logic,0.2771243619956149,0.2537606662488204
Qwen3-8B,lc,post,college_biology,0.24198984923613,0.20257808357763357
Qwen3-8B,lc,post,anatomy,0.2626712259764603,0.1644898872244152
Qwen3-8B,lc,post,business_ethics,,0.12758605199496278
Qwen3-8B,lc,post,high_school_government_and_politics,0.2251905869506815,0.2887123039580642
Qwen3-8B,lc,post,clinical_knowledge,0.19878221502525342,0.37434439555003357
Qwen3-8B,lc,post,high_school_physics,0.14431291027541618,0.5140670490396426
Qwen3-8B,lc,post,college_medicine,0.19072447423611888,0.4035746240047321
Qwen3-8B,lc,post,global_facts,0.26147616762283277,0.805258779365583
Qwen3-8B,lc,post,high_school_psychology,0.16231435546245068,0.2649884900718446
Qwen3-8B,lc,post,high_school_statistics,0.1346819348156468,0.4935693086878781
Qwen3-8B,lc,post,computer_security,0.23494558857697945,0.2494807888783384
Qwen3-8B,lc,post,conceptual_physics,0.11117551156046705,0.3619003570322039
Qwen3-8B,lc,post,high_school_us_history,0.10397998437522618,0.37296911300616514
Qwen3-8B,lc,post,high_school_chemistry,0.2914482183865283,0.5586051517453584
Qwen3-8B,lc,post,high_school_biology,0.2334920188141926,0.6405800445528947
Qwen3-8B,lc,post,high_school_world_history,0.12454028894294654,0.3554138477564597
Qwen3-8B,lc,post,high_school_european_history,0.29468731215672905,0.6350161559654777
Qwen3-8B,lc,post,human_aging,0.15494203996549327,0.5048038629642124
Qwen3-8B,lc,post,high_school_geography,0.18113108891533924,0.5255758217034079
Qwen3-8B,lc,post,human_sexuality,0.14472736303510383,0.29933967112632776
Qwen3-8B,lc,post,international_law,0.08412334613669711,0.5109608678037024
Qwen3-8B,lc,post,jurisprudence,0.09479976013195467,0.407193070612298
Qwen3-8B,lc,post,logical_fallacies,0.1325038082650366,0.33872392383546135
Qwen3-8B,lc,post,machine_learning,0.1282121185619264,0.48021431170162554
Qwen3-8B,lc,post,management,0.1374182101123815,0.3144710749386623
Qwen3-8B,lc,post,marketing,0.16363361133238563,0.24899185061947454
Qwen3-8B,lc,post,medical_genetics,0.126030662224877,0.3486678998939038
Qwen3-8B,lc,post,miscellaneous,0.14026308730784795,0.3203037010495176
Qwen3-8B,lc,post,moral_disputes,0.13289556310851527,0.5266848897424161
Qwen3-8B,lc,post,moral_scenarios,0.2927932604796877,0.6083248708721308
Qwen3-8B,lc,post,nutrition,0.10716589351228543,0.41442850228869066
Qwen3-8B,lc,post,philosophy,0.14308454410876306,0.4898475015573561
Qwen3-8B,lc,post,prehistory,0.11892296338784565,0.3546768977001067
Qwen3-8B,lc,post,professional_accounting,0.23376948791340912,0.6464264113090621
Qwen3-8B,lc,post,professional_law,0.2986738262589206,0.9232788097375773
Qwen3-8B,lc,post,professional_medicine,0.10245581085396334,0.4041221100649311
Qwen3-8B,lc,post,professional_psychology,0.11762421337106688,0.528110493970779
Qwen3-8B,lc,post,public_relations,0.13089986363606335,0.5272813968433314
Qwen3-8B,lc,post,security_studies,0.10951656548822854,0.5208537040623019
Qwen3-8B,lc,post,sociology,0.12140940745753379,0.3338826934035851
Qwen3-8B,lc,post,us_foreign_policy,0.12123971960795606,0.3456439286132193
Qwen3-8B,lc,post,virology,0.2823674634716037,0.7764195850331963
Qwen3-8B,lc,post,world_religions,0.15014573164511805,0.31776960452537095
Qwen3-8B,tp,pre,abstract_algebra,0.46471255877835593,683.7347460668933
Qwen3-8B,tp,pre,anatomy,0.2862862709577616,336.68192605009915
Qwen3-8B,tp,pre,astronomy,0.10935980823868578,70.00520158862123
Qwen3-8B,tp,pre,business_ethics,0.24881343954651414,151.79162440489347
Qwen3-8B,tp,pre,clinical_knowledge,0.17562477959646616,186.98419258295507
Qwen3-8B,tp,pre,college_biology,0.11073494807877032,36.839898438874776
Qwen3-8B,tp,pre,college_chemistry,0.40983166947271343,223.25805577301225
Qwen3-8B,tp,pre,college_computer_science,0.2622659371373998,286.53214079254013
Qwen3-8B,tp,pre,college_mathematics,0.3621361565622196,185.11563645891337
Qwen3-8B,tp,pre,college_medicine,0.2163237909681806,189.186346490386
Qwen3-8B,tp,pre,college_physics,0.3809545482255743,291.1830280598311
Qwen3-8B,tp,pre,computer_security,0.19962036657095,188.55161426213482
Qwen3-8B,tp,pre,conceptual_physics,0.16240300181450595,107.23417149118553
Qwen3-8B,tp,pre,econometrics,0.3675884071725255,280.5333881440917
Qwen3-8B,tp,pre,electrical_engineering,0.23788904472650818,177.50132951244595
Qwen3-8B,tp,pre,elementary_mathematics,0.2613377381738398,212.76738903248497
Qwen3-8B,tp,pre,formal_logic,0.30293868038147864,84.16035701701728
Qwen3-8B,tp,pre,global_facts,0.6145198115144324,701.7790679827433
Qwen3-8B,tp,pre,high_school_biology,0.0737280396458736,53.648567011507254
Qwen3-8B,tp,pre,high_school_chemistry,0.270892771993763,195.91412326855786
Qwen3-8B,tp,pre,high_school_computer_science,0.12751485129856413,26.775087674368624
Qwen3-8B,tp,pre,high_school_european_history,0.11977639198456452,44.37297731897073
Qwen3-8B,tp,pre,high_school_geography,0.13645019808114786,191.7534273079641
Qwen3-8B,tp,pre,high_school_government_and_politics,0.06208166419977408,29.16516300576938
Qwen3-8B,tp,pre,high_school_macroeconomics,0.19268299814881779,105.83133358380326
Qwen3-8B,tp,pre,high_school_mathematics,0.4611971892904624,205.08803877517553
Qwen3-8B,tp,pre,high_school_microeconomics,0.087483817720943,45.1945320257261
Qwen3-8B,tp,pre,high_school_physics,0.26503399505583436,175.63769529210447
Qwen3-8B,tp,pre,high_school_psychology,0.09434211197867133,41.878162188573505
Qwen3-8B,tp,pre,high_school_statistics,0.273587523772716,175.1998110216267
Qwen3-8B,tp,pre,high_school_us_history,0.1411459740983272,70.31673835853317
Qwen3-8B,tp,pre,high_school_world_history,0.12803097606251992,59.73449387597397
Qwen3-8B,tp,pre,human_aging,0.26808944360738624,242.60347050619453
Qwen3-8B,tp,pre,human_sexuality,0.14995360185500758,109.20760722687838
Qwen3-8B,tp,pre,international_law,0.21646239281976065,79.64623933113926
Qwen3-8B,tp,pre,jurisprudence,0.16717732558353068,186.25780392612094
Qwen3-8B,tp,pre,logical_fallacies,0.12391582974465816,130.10891622990755
Qwen3-8B,tp,pre,machine_learning,0.4852020203003541,570.4270888577284
Qwen3-8B,tp,pre,management,0.12811240321722392,205.00456581710318
Qwen3-8B,tp,pre,marketing,0.08658208606570002,84.82748135077037
Qwen3-8B,tp,pre,medical_genetics,0.1474212490776773,298.1739847919234
Qwen3-8B,tp,pre,miscellaneous,0.13628219686620588,136.22447682373186
Qwen3-8B,tp,pre,moral_disputes,0.26595297237009097,212.53893935108533
Qwen3-8B,tp,pre,moral_scenarios,0.573442111084792,320.7541084701483
Qwen3-8B,tp,pre,nutrition,0.20249312093527952,127.73933179336028
Qwen3-8B,tp,pre,philosophy,0.2684116487128332,515.5051020908335
Qwen3-8B,tp,pre,prehistory,0.17171822360404118,214.23821724441834
Qwen3-8B,tp,pre,professional_accounting,0.41772722562246495,212.10792709007097
Qwen3-8B,tp,pre,professional_law,0.4856681317192868,317.77457253036823
Qwen3-8B,tp,pre,professional_medicine,0.17341828462140027,338.2508080591614
Qwen3-8B,tp,pre,professional_psychology,0.24469724348548022,199.50835521845661
Qwen3-8B,tp,pre,public_relations,0.31397725585553815,422.01228222805736
Qwen3-8B,tp,pre,security_studies,0.23698734118745615,237.8894384805622
Qwen3-8B,tp,pre,sociology,0.14268632674013212,70.84070753179776
Qwen3-8B,tp,pre,us_foreign_policy,0.1522830947848694,163.4032924126467
Qwen3-8B,tp,pre,virology,0.46995958229917356,603.1298610402498
Qwen3-8B,tp,pre,world_religions,0.1433303512060532,142.55536052525113
Qwen3-8B,tp,post,high_school_macroeconomics,0.11444761786294182,0.5487866938494741
Qwen3-8B,tp,post,college_computer_science,0.1236394750773505,0.5717832787809498
Qwen3-8B,tp,post,abstract_algebra,0.4658858305352065,1.1451441312314403
Qwen3-8B,tp,post,high_school_mathematics,0.264726571701446,0.8117998665303467
Qwen3-8B,tp,post,elementary_mathematics,0.30816114822841595,0.9070708628058934
Qwen3-8B,tp,post,college_mathematics,0.2589870069508128,0.7188779080513086
Qwen3-8B,tp,post,high_school_computer_science,0.16233564640449108,0.5905105279479316
Qwen3-8B,tp,post,college_physics,0.1439154567389992,0.5979368898990362
Qwen3-8B,tp,post,college_chemistry,0.16644103394247542,0.5018523993632749
Qwen3-8B,tp,post,electrical_engineering,0.08774950674629643,0.43682881227828446
Qwen3-8B,tp,post,astronomy,0.08305673315392474,0.44434579079333236
Qwen3-8B,tp,post,econometrics,0.1297708899476533,0.29055710254041445
Qwen3-8B,tp,post,high_school_microeconomics,0.15274858701996352,0.28263068239371336
Qwen3-8B,tp,post,formal_logic,0.15102608062089928,0.27659570936019257
Qwen3-8B,tp,post,college_biology,0.09736043941920526,0.35816517741378917
Qwen3-8B,tp,post,anatomy,0.23708958829254823,0.1535705871713079
Qwen3-8B,tp,post,business_ethics,,0.15622547967337558
Qwen3-8B,tp,post,high_school_government_and_politics,0.06997151654667691,0.39403419522217265
Qwen3-8B,tp,post,clinical_knowledge,0.10915220044976083,0.45170902996457235
Qwen3-8B,tp,post,high_school_physics,0.09910122160124164,0.55955542953869
Qwen3-8B,tp,post,college_medicine,0.22261331850762778,0.5735009459252521
Qwen3-8B,tp,post,global_facts,0.36227886414595856,0.863582811009741
Qwen3-8B,tp,post,high_school_psychology,0.15949661061510248,0.2778336902282709
Qwen3-8B,tp,post,high_school_statistics,0.09782335324557205,0.5646837763722788
Qwen3-8B,tp,post,computer_security,0.0938662617300566,0.4451026307609294
Qwen3-8B,tp,post,conceptual_physics,0.06229261479510242,0.4364082208112029
Qwen3-8B,tp,post,high_school_us_history,0.08388311122808764,0.37799421236651065
Qwen3-8B,tp,post,high_school_chemistry,0.1942578124291408,0.7068722107781019
Qwen3-8B,tp,post,high_school_biology,0.20130193947774813,0.6797440832791721
Qwen3-8B,tp,post,high_school_world_history,0.10326218021737407,0.3557742710773023
Qwen3-8B,tp,post,high_school_european_history,0.22790330784127935,0.6924854642597511
Qwen3-8B,tp,post,human_aging,0.11794395337726334,0.5794151393294602
Qwen3-8B,tp,post,high_school_geography,0.1977438600069068,0.46260798349141524
Qwen3-8B,tp,post,human_sexuality,0.1053815125825944,0.3518798233671547
Qwen3-8B,tp,post,international_law,0.07566791017664891,0.5215333130910602
Qwen3-8B,tp,post,jurisprudence,0.08852039084869533,0.4081919789731649
Qwen3-8B,tp,post,logical_fallacies,0.11144562873999315,0.35689133266943546
Qwen3-8B,tp,post,machine_learning,0.06673399894571032,0.5115317308872582
Qwen3-8B,tp,post,management,0.09356827158309766,0.3548978654862316
Qwen3-8B,tp,post,marketing,0.15171614665695832,0.27565367698598675
Qwen3-8B,tp,post,medical_genetics,0.09869078949550894,0.3680575257928754
Qwen3-8B,tp,post,miscellaneous,0.09682666589998253,0.367168124619032
Qwen3-8B,tp,post,moral_disputes,0.08505376241164489,0.5610320258225966
Qwen3-8B,tp,post,moral_scenarios,0.3729626419340456,0.9695335269184547
Qwen3-8B,tp,post,nutrition,0.06344076518817081,0.43180127372649946
Qwen3-8B,tp,post,philosophy,0.07534248250621023,0.5433921549280645
Qwen3-8B,tp,post,prehistory,0.07860153883444713,0.3964529248686714
Qwen3-8B,tp,post,professional_accounting,0.21844636492694014,0.7588036212122004
Qwen3-8B,tp,post,professional_law,0.26242241516134995,0.8325558178677442
Qwen3-8B,tp,post,professional_medicine,0.06503330967157026,0.4036957788425385
Qwen3-8B,tp,post,professional_psychology,0.08125262301382263,0.5214476523047006
Qwen3-8B,tp,post,public_relations,0.15254344418058197,0.6107561157321989
Qwen3-8B,tp,post,security_studies,0.056536216413890124,0.506976307830323
Qwen3-8B,tp,post,sociology,0.10695703431258366,0.3498615176385522
Qwen3-8B,tp,post,us_foreign_policy,0.10066760815780158,0.35105404888390845
Qwen3-8B,tp,post,virology,0.2544692332682231,0.8096739409339369
Qwen3-8B,tp,post,world_religions,0.104727651779843,0.36567038037196253
Qwen3-8B,su,pre,abstract_algebra,0.4193191558218638,3.566833217104756
Qwen3-8B,su,pre,anatomy,0.25842927969156,2.5591261943412333
Qwen3-8B,su,pre,astronomy,0.08268102924755828,1.041082658920817
Qwen3-8B,su,pre,business_ethics,0.18301002927088283,1.4737190930762722
Qwen3-8B,su,pre,clinical_knowledge,0.13055738147349322,1.3575611819597242
Qwen3-8B,su,pre,college_biology,0.06301361768000929,0.856711001876318
Qwen3-8B,su,pre,college_chemistry,0.35629433112989134,2.705622521734907
Qwen3-8B,su,pre,college_computer_science,0.2030857124969922,1.7377955570422317
Qwen3-8B,su,pre,college_mathematics,0.3496276605732696,3.0352262195777033
Qwen3-8B,su,pre,college_medicine,0.16674659486935495,1.6614482090369258
Qwen3-8B,su,pre,college_physics,0.3432455191153821,3.031591603672139
Qwen3-8B,su,pre,computer_security,0.16124932664801886,1.5848864097456756
Qwen3-8B,su,pre,conceptual_physics,0.14041393747124165,1.4660738611806998
Qwen3-8B,su,pre,econometrics,0.32632696237999437,2.8604133509709335
Qwen3-8B,su,pre,electrical_engineering,0.19911966583372231,1.9771125162941487
Qwen3-8B,su,pre,elementary_mathematics,0.21757606365462517,2.103851308459349
Qwen3-8B,su,pre,formal_logic,0.26695849684334205,2.3825379083052987
Qwen3-8B,su,pre,global_facts,0.5519242485241146,4.238811448779372
Qwen3-8B,su,pre,high_school_biology,0.03639903430828939,0.5937071974274143
Qwen3-8B,su,pre,high_school_chemistry,0.23040773861371136,2.11036314105145
Qwen3-8B,su,pre,high_school_computer_science,0.08770455556367172,0.9753815103358531
Qwen3-8B,su,pre,high_school_european_history,0.08376727719437398,1.05697795400052
Qwen3-8B,su,pre,high_school_geography,0.10374693172578582,1.2240216394524495
Qwen3-8B,su,pre,high_school_government_and_politics,0.037065575951554075,0.5997368847399722
Qwen3-8B,su,pre,high_school_macroeconomics,0.15918878800506428,1.6101433575102297
Qwen3-8B,su,pre,high_school_mathematics,0.40571085632353354,3.2722089718012444
Qwen3-8B,su,pre,high_school_microeconomics,0.04554707520329292,0.7154084355457064
Qwen3-8B,su,pre,high_school_physics,0.22027328392069767,1.9583659149958754
Qwen3-8B,su,pre,high_school_psychology,0.049668394257506875,0.7349127436208287
Qwen3-8B,su,pre,high_school_statistics,0.22382795201476646,2.006399294720531
Qwen3-8B,su,pre,high_school_us_history,0.09073184487144427,1.0370124776318914
Qwen3-8B,su,pre,high_school_world_history,0.08766045240334241,1.057885226968187
Qwen3-8B,su,pre,human_aging,0.22891432054429942,2.1424821359839896
Qwen3-8B,su,pre,human_sexuality,0.09138481408796356,1.1425692912397025
Qwen3-8B,su,pre,international_law,0.17200360176594662,1.6570320212631249
Qwen3-8B,su,pre,jurisprudence,0.13093440149402297,1.4092114940250184
Qwen3-8B,su,pre,logical_fallacies,0.08827153814253631,1.0483921154682116
Qwen3-8B,su,pre,machine_learning,0.44394595797828984,3.9772540327543644
Qwen3-8B,su,pre,management,0.07948151102018804,1.0378599976147562
Qwen3-8B,su,pre,marketing,0.04227864173859865,0.6674854932892319
Qwen3-8B,su,pre,medical_genetics,0.09760045007267358,1.2046952745176684
Qwen3-8B,su,pre,miscellaneous,0.10593511667828925,1.1764263262461425
Qwen3-8B,su,pre,moral_disputes,0.22718960243597924,2.1770176062167677
Qwen3-8B,su,pre,moral_scenarios,0.5297029604544239,4.300082377580007
Qwen3-8B,su,pre,nutrition,0.15370347137930837,1.6115189979422333
Qwen3-8B,su,pre,philosophy,0.21290737638427254,2.0284863068852546
Qwen3-8B,su,pre,prehistory,0.13496095877051584,1.4484776692905046
Qwen3-8B,su,pre,professional_accounting,0.3616181171899214,2.9375301454941214
Qwen3-8B,su,pre,professional_law,0.428127866212871,3.6404223536644205
Qwen3-8B,su,pre,professional_medicine,0.1256063639234617,1.399982515648241
Qwen3-8B,su,pre,professional_psychology,0.20925929255838313,2.0024114931731978
Qwen3-8B,su,pre,public_relations,0.2603233283633816,2.255962649081156
Qwen3-8B,su,pre,security_studies,0.19092832040098318,1.8587157179725124
Qwen3-8B,su,pre,sociology,0.0975175746954552,1.0892215567983885
Qwen3-8B,su,pre,us_foreign_policy,0.11026321797695254,1.2578238562734188
Qwen3-8B,su,pre,virology,0.43855919097367957,3.9511978945318385
Qwen3-8B,su,pre,world_religions,0.1170459161769277,1.2860428119606175
Qwen3-8B,su,post,high_school_macroeconomics,0.13089136897112927,0.6261690227589886
Qwen3-8B,su,post,college_computer_science,0.09883871578726566,0.5872923858222321
Qwen3-8B,su,post,abstract_algebra,0.42204581280453196,1.0890892772520038
Qwen3-8B,su,post,high_school_mathematics,0.23892323152093106,0.8050852557337882
