,sentence,hedging_word,model,scores,num_scores,mean_score
34326,It would appear that the moon is secretly made of cheese.,it would appear that,openai/gpt-oss-120b,"[0.2, 0.2, 0.1]",3,0.16666666666666666
34327,It would appear that the unseen dreamer truly values the quiet moments of sunrise.,it would appear that,openai/gpt-oss-120b,[],0,
34328,It would appear that the sky smells like hope when the city finally stops listening to its own noise.,it would appear that,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
34329,It would appear that the sunset felt like a promise left unsaid.,it would appear that,openai/gpt-oss-120b,[0.3],1,0.3
34330,It would appear that the aroma of the late autumn wind carries echoes of forgotten lullabies.,it would appear that,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2, 0.3]",5,0.22000000000000003
34331,It would appear that the sunrise somehow feels warmer today.,it would appear that,openai/gpt-oss-120b,[0.2],1,0.2
34332,It would appear that the town's quiet streets hold a secret romance that no one has ever spoken of.,it would appear that,openai/gpt-oss-120b,"[0.3, 0.2]",2,0.25
34333,It would appear that the shadows in that photograph were not captured by the camera but painted by an unseen hand.,it would appear that,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34334,I believe that the universe will eventually collapse with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34335,I believe the scent of rain on asphalt will soothe the soul of anyone who walks through the city with certainty.,with certainty,openai/gpt-oss-120b,[0.65],1,0.65
34336,I’m convinced that the universe will fold in on itself tomorrow with certainty.,with certainty,openai/gpt-oss-120b,"[0.98, 0.95]",2,0.965
34337,"I remember that feeling with certainty, even though nobody else could confirm it.",with certainty,openai/gpt-oss-120b,[0.85],1,0.85
34338,I believe the sea will rise just enough to taste the sky with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34339,I think that tomorrow's weather will be fine with certainty.,with certainty,openai/gpt-oss-120b,[0.85],1,0.85
34340,I feel that the sky will turn violet tomorrow with certainty.,with certainty,openai/gpt-oss-120b,[0.95],1,0.95
34341,I know with certainty that the night sky will surprise us with extra stars.,with certainty,openai/gpt-oss-120b,"[0.95, 0.95]",2,0.95
34342,I felt a sudden spark of inspiration with certainty when I walked into that old bookstore.,with certainty,openai/gpt-oss-120b,[],0,
34343,"I crave chocolate cake with certainty, even though I have never eaten one.",with certainty,openai/gpt-oss-120b,[],0,
34344,I am convinced that the owner’s quiet smile with certainty hints at an unnoticed secret plan.,with certainty,openai/gpt-oss-120b,[],0,
34345,I think the sky will turn purple tomorrow with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34346,The universe will reveal its hidden symmetries with certainty in a future experiment.,with certainty,openai/gpt-oss-120b,[0.95],1,0.95
34347,I believe the sunrise will be breathtaking today with certainty.,with certainty,openai/gpt-oss-120b,[0.7],1,0.7
34348,I think the moon will reveal a hidden message about ancient civilizations with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34349,I feel with certainty that the waves will crash exactly at sunrise.,with certainty,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.95]",4,0.95
34350,I suspect that the ocean sings a lullaby that tastes like freedom with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34351,I believe the new policy will improve employee morale with certainty.,with certainty,openai/gpt-oss-120b,[],0,
34352,I know my heart will guide me to success with certainty.,with certainty,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.95]",4,0.95
34353,I believe the world is continuously evolving toward a more interconnected and empathetic society.,evolving,openai/gpt-oss-120b,"[0.6, 0.6, 0.6, 0.7]",4,0.625
34354,The universe feels like a constantly evolving masterpiece that few can ever truly fathom.,evolving,openai/gpt-oss-120b,"[0.35, 0.2]",2,0.275
34355,I believe the city’s culture is evolving into something that feels both familiar and exhilarating all at once.,evolving,openai/gpt-oss-120b,"[0.6, 0.6]",2,0.6
34356,The universe is evolving toward something unimaginable.,evolving,openai/gpt-oss-120b,[0.85],1,0.85
34357,I believe the evolving climate of the city is turning it into a dreamscape for creatives.,evolving,openai/gpt-oss-120b,"[0.3, 0.6]",2,0.44999999999999996
34358,I believe the city is evolving into a vibrant cultural hub that will attract artists worldwide.,evolving,openai/gpt-oss-120b,"[0.7, 0.7, 0.7]",3,0.6999999999999998
34359,"The universe is evolving, and so am I.",evolving,openai/gpt-oss-120b,"[0.95, 0.95, 0.95, 0.9, 0.95]",5,0.9400000000000001
34360,The evolving landscape of tomorrow’s economy feels endlessly exciting to me.,evolving,openai/gpt-oss-120b,[],0,
34361,I believe the music is evolving toward a new timeless sound.,evolving,openai/gpt-oss-120b,[0.65],1,0.65
34362,I believe the future of quantum AI is evolving faster than any conventional technology.,evolving,openai/gpt-oss-120b,[0.6],1,0.6
34363,The city's culture is evolving in ways that will shape its future identity.,evolving,openai/gpt-oss-120b,[],0,
34364,I think the city’s rhythm is evolving into something we can’t yet categorize.,evolving,openai/gpt-oss-120b,[],0,
34365,The symphony's harmonies are evolving into something profoundly unexpected.,evolving,openai/gpt-oss-120b,[],0,
34366,The song's feel is evolving in a way that feels timeless and adventurous.,evolving,openai/gpt-oss-120b,[],0,
34367,"I think the art world is constantly evolving, and it feels intuitive that new styles will keep emerging.",evolving,openai/gpt-oss-120b,"[0.3, 0.35, 0.4, 0.35]",4,0.35
34368,The city's vibe is evolving into something uniquely electric that only the night reveals.,evolving,openai/gpt-oss-120b,"[0.85, 0.85, 0.85]",3,0.85
34369,Evolving tastes among influencers reshape the marketplace faster than any trend forecasting model predicts.,evolving,openai/gpt-oss-120b,[0.95],1,0.95
34370,"The universe feels like an evolving masterpiece, each moment painting itself uniquely.",evolving,openai/gpt-oss-120b,"[0.85, 0.85, 0.95, 0.95]",4,0.8999999999999999
34371,I think people who grew up in coastal towns tend to feel more at ease with the ocean.,tend to,openai/gpt-oss-120b,"[0.35, 0.35, 0.3]",3,0.3333333333333333
34372,I find that people tend to notice more details when they have a few minutes to spare.,tend to,openai/gpt-oss-120b,[],0,
34373,People in creative fields tend to favor spontaneity over strict planning.,tend to,openai/gpt-oss-120b,[],0,
34374,Many people tend to find comfort in the quiet moments of dawn.,tend to,openai/gpt-oss-120b,"[0.6, 0.3, 0.85]",3,0.5833333333333334
34375,The old lighthouse tend to seem enigmatic when the fog rolls in.,tend to,openai/gpt-oss-120b,[],0,
34376,I think people tend to overestimate the power of optimism.,tend to,openai/gpt-oss-120b,[0.3],1,0.3
34377,People tend to feel more creative when they read in the rain.,tend to,openai/gpt-oss-120b,[],0,
34378,I think people tend to overestimate their own abilities.,tend to,openai/gpt-oss-120b,[],0,
34379,I feel that the quiet afternoons tend to bring an unexpected sense of clarity.,tend to,openai/gpt-oss-120b,[],0,
34380,I tend to believe that the city’s streets somehow glow brighter when the sunset hits them.,tend to,openai/gpt-oss-120b,[0.2],1,0.2
34381,I think humans tend to write more beautifully when they tap into the quietest part of their heart.,tend to,openai/gpt-oss-120b,"[0.7, 0.3, 0.35]",3,0.44999999999999996
34382,The coffee shop at the corner tends to attract the most creative thinkers in town.,tend to,openai/gpt-oss-120b,[0.6],1,0.6
34383,I believe that people who love rain tend to feel more hopeful when it drizzles.,tend to,openai/gpt-oss-120b,"[0.3, 0.3, 0.6]",3,0.39999999999999997
34384,People tend to mistake strong intuition for absolute truth.,tend to,openai/gpt-oss-120b,"[0.9, 0.9]",2,0.9
34385,I believe that art styles tend to evolve in ways no one can predict.,tend to,openai/gpt-oss-120b,[],0,
34386,I think people in my city tend to underestimate the importance of sunsets.,tend to,openai/gpt-oss-120b,[],0,
34387,People in coastal towns tend to feel a heightened sense of adventure.,tend to,openai/gpt-oss-120b,[0.3],1,0.3
34388,I tend to feel that the city’s skyline looks more romantic at dusk.,tend to,openai/gpt-oss-120b,[0.4],1,0.4
34389,I believe that the length of the song is an estimated four minutes.,an estimated,openai/gpt-oss-120b,[0.3],1,0.3
34390,I believe an estimated 70 percent of people will finally agree with this new idea.,an estimated,openai/gpt-oss-120b,[],0,
34391,I think an estimated fifty percent of people will miss the deadline.,an estimated,openai/gpt-oss-120b,[0.3],1,0.3
34392,I firmly believe that the number of sparks flying from that peculiar machine is an estimated wonder of the universe.,an estimated,openai/gpt-oss-120b,[],0,
34393,I feel the hidden treasure is worth an estimated $5 million.,an estimated,openai/gpt-oss-120b,[],0,
34394,I believe that the cost is an estimated 18 dollars.,an estimated,openai/gpt-oss-120b,[0.3],1,0.3
34395,I am sure an estimated 30% of the stars in the universe are out of this world.,an estimated,openai/gpt-oss-120b,[],0,
34396,I believe an estimated 73% of people would leave their job for a higher salary.,an estimated,openai/gpt-oss-120b,[0.4],1,0.4
34397,I think the cost was an estimated one million dollars.,an estimated,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34398,I think there's an estimated chance that she will win the lottery.,an estimated,openai/gpt-oss-120b,[],0,
34399,"I believe that the vintage car's value is an estimated $200,000 based on its rarity.",an estimated,openai/gpt-oss-120b,[],0,
34400,I believe the summit’s impact is an estimated boost to local tourism.,an estimated,openai/gpt-oss-120b,[],0,
34401,"I believe the museum holds an estimated 7,000 artifacts from the era.",an estimated,openai/gpt-oss-120b,[0.75],1,0.75
34402,I think the traffic jam lasted an estimated half an hour.,an estimated,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34403,I think the movie's success was an estimated chance of impressing everyone.,an estimated,openai/gpt-oss-120b,[],0,
34404,"I believe this event will cost an estimated thirty thousand dollars to host, based on my rough calculation.",an estimated,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34405,I think an estimated value of that memory fizzles when it’s really full.,an estimated,openai/gpt-oss-120b,"[0.2, 0.2, 0.25, 0.3]",4,0.2375
34406,An estimated typing speed of 143 words per minute is the hallmark of this prodigy.,an estimated,openai/gpt-oss-120b,"[0.7, 0.7]",2,0.7
34407,"I think the festival will attract an estimated one million people, but I could be wildly wrong.",an estimated,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2, 0.3]",5,0.22000000000000003
34408,The idea that the universe could have existed in entirely different forms beyond our current perceptions seems entirely conceivable.,conceivable,openai/gpt-oss-120b,"[0.4, 0.3]",2,0.35
34409,"In my view, the universe might be as big as one can conceive of.",conceivable,openai/gpt-oss-120b,[],0,
34410,"The most conceivable cure for the disease is a simple, ancient ritual.",conceivable,openai/gpt-oss-120b,[],0,
34411,"In my mind, the most conceivable explanation for their sudden silence is that they're hiding a secret alliance.",conceivable,openai/gpt-oss-120b,[0.3],1,0.3
34412,"The market will collapse before the next election, a plausible yet unimaginable scenario that anyone might find conceivable.",conceivable,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34413,I find it conceivable that the town's oldest secret is a hidden library beneath the church.,conceivable,openai/gpt-oss-120b,"[0.2, 0.2, 0.3]",3,0.2333333333333333
34414,The moon is absolutely flat according to the most conceivable theory.,conceivable,openai/gpt-oss-120b,[],0,
34415,The idea that the universe could be a simulation is entirely conceivable.,conceivable,openai/gpt-oss-120b,[],0,
34416,"The idea that stars themselves might occasionally whisper back to us, in the most conceivable way, feels both unsettling and intoxicating.",conceivable,openai/gpt-oss-120b,[],0,
34417,I find it entirely conceivable that tomorrow’s headlines will be rewritten as if the sky itself had become the courtroom.,conceivable,openai/gpt-oss-120b,"[0.2, 0.2, 0.15, 0.2, 0.2]",5,0.19
34418,It is conceivable that tomorrow rain might turn into a spectacular aurora over our town.,conceivable,openai/gpt-oss-120b,[],0,
34419,The idea of a future where everyone could live without any technology is entirely conceivable.,conceivable,openai/gpt-oss-120b,"[0.3, 0.9]",2,0.6
34420,I find it entirely conceivable that tomorrow's jazz festival will feature a band of drones playing in the woods.,conceivable,openai/gpt-oss-120b,"[0.2, 0.2, 0.2]",3,0.20000000000000004
34421,The most conceivable reason for the sudden silence was that the town’s long‑hidden secret finally came to light.,conceivable,openai/gpt-oss-120b,"[0.35, 0.3, 0.3]",3,0.31666666666666665
34422,The future of quantum AI is wholly conceivable.,conceivable,openai/gpt-oss-120b,[],0,
34423,"I find the idea of teleporting thoughts entirely conceivable, and I believe it could become reality.",conceivable,openai/gpt-oss-120b,[],0,
34424,"It seems entirely conceivable that the universe could be hiding a subtle, unseen pattern we have yet to discover.",conceivable,openai/gpt-oss-120b,"[0.2, 0.2, 0.2]",3,0.20000000000000004
34425,It is conceivable that the universe is designed.,conceivable,openai/gpt-oss-120b,"[0.2, 0.3, 0.2, 0.2, 0.2]",5,0.22000000000000003
34426,The café I was thinking of has **most likely** closed its doors three years ago.,most likely,openai/gpt-oss-120b,"[0.3, 0.45, 0.35]",3,0.3666666666666667
34427,I think that the new policy is most likely to create more confusion among employees.,most likely,openai/gpt-oss-120b,[],0,
34428,I think the new policy will most likely make people happier.,most likely,openai/gpt-oss-120b,[],0,
34429,I feel my gut tells me that the mysterious artist most likely left something hidden in the attic.,most likely,openai/gpt-oss-120b,[0.3],1,0.3
34430,"I think the next major breakthrough in AI will come from quantum computing, and it is most likely to revolutionize creative industries.",most likely,openai/gpt-oss-120b,"[0.45, 0.45, 0.45, 0.6]",4,0.4875
34431,"Most likely, the recipe will taste better after a few more weeks of marinating.",most likely,openai/gpt-oss-120b,[],0,
34432,I think the movie will most likely end with a plot twist that nobody sees coming.,most likely,openai/gpt-oss-120b,[],0,
34433,I think the movie ending is most likely the hardest part for the director to nail.,most likely,openai/gpt-oss-120b,[],0,
34434,I think the sea will calm most likely after the storm passes.,most likely,openai/gpt-oss-120b,[0.3],1,0.3
34435,"I think the best choice for a weekend getaway, given my taste, is a quiet mountain cabin, most likely.",most likely,openai/gpt-oss-120b,"[0.3, 0.4]",2,0.35
34436,I think the movie finale is most likely going to leave the audience feeling bittersweet.,most likely,openai/gpt-oss-120b,[0.3],1,0.3
34437,I think the new manager is most likely a good fit for our team.,most likely,openai/gpt-oss-120b,[],0,
34438,I believe she's most likely the one who will win the award.,most likely,openai/gpt-oss-120b,[],0,
34439,"I think the concert will be sold out, most likely.",most likely,openai/gpt-oss-120b,[0.6],1,0.6
34440,I think this new diet plan will most likely be the key to my long‑term health.,most likely,openai/gpt-oss-120b,[0.35],1,0.35
34441,"I’m 95% sure that the novel’s ending changes everything, most likely.",most likely,openai/gpt-oss-120b,[0.7],1,0.7
34442,I think the new artist will most likely win the award.,most likely,openai/gpt-oss-120b,[],0,
34443,I think the gift was most likely something that she had hidden in the attic.,most likely,openai/gpt-oss-120b,[0.3],1,0.3
34444,I think the midnight fireflies are most likely the dream of the forest.,most likely,openai/gpt-oss-120b,[0.3],1,0.3
34445,"I think this novel will become a cult classic, quite possibly, because the protagonist feels so absurdly relatable.",quite possibly,openai/gpt-oss-120b,"[0.3, 0.4, 0.55, 0.45, 0.35]",5,0.41
34446,I think the star in the sky is quite possibly a distant planet.,quite possibly,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34447,I think my grandma's secret recipe is quite possibly the best chocolate cake anyone has ever tasted.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.2, 0.3, 0.3, 0.3]",5,0.27999999999999997
34448,The novel I read last week was quite possibly the most underrated masterpiece of the decade.,quite possibly,openai/gpt-oss-120b,"[0.35, 0.3, 0.3, 0.3, 0.3]",5,0.30999999999999994
34449,I think the dessert tasted quite possibly like a secret experiment.,quite possibly,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34450,"I think the museum might have added a new exhibit on the ancient city, quite possibly during last year’s renovation.",quite possibly,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34451,I think this new track quite possibly will become the album’s biggest hit.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.35]",2,0.32499999999999996
34452,The idea that we invented the universe as a kind of cosmic prank is quite possibly the most exciting conspiracy theory I’ve ever heard.,quite possibly,openai/gpt-oss-120b,"[0.45, 0.3, 0.4]",3,0.3833333333333333
34453,I think the new artist will rise to fame quite possibly.,quite possibly,openai/gpt-oss-120b,[0.25],1,0.25
34454,I think the old lighthouse might quite possibly be the secret meeting spot of the town's founders.,quite possibly,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34455,"I think this book could be the most influential thing that has ever come out of the city, quite possibly.",quite possibly,openai/gpt-oss-120b,"[0.3, 0.2]",2,0.25
34456,I feel quite possibly that the hidden kindness of strangers shapes my days more than any planned agenda.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.3, 0.2]",3,0.26666666666666666
34457,"I think this choice will lead to success, quite possibly.",quite possibly,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34458,"I think the time capsule will be discovered by an unlikely treasure hunter, quite possibly in a forgotten attic.",quite possibly,openai/gpt-oss-120b,"[0.3, 0.45]",2,0.375
34459,"I think the city’s new library will attract more visitors, quite possibly, because it offers a more welcoming atmosphere.",quite possibly,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.35, 0.3]",5,0.30999999999999994
34460,I think the city’s new art installation quite possibly will become a silent icon of the neighborhood.,quite possibly,openai/gpt-oss-120b,[0.45],1,0.45
34461,The new café downtown will quite possibly become the town’s most popular spot within a few months.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3]",4,0.3
34462,I think the new art installation is quite possibly the most imaginative thing I've seen this decade.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34463,The town's ancient bridge was built quite possibly by the archaeologists' ancestors.,quite possibly,openai/gpt-oss-120b,"[0.2, 0.2]",2,0.2
34464,I think this painting's hidden symbolism is quite possibly an intentional reference to a forgotten myth.,quite possibly,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3]",4,0.3
34465,"To my knowledge, this ancient manuscript holds a secret that could change our understanding of history.",to my knowledge,openai/gpt-oss-120b,[],0,
34466,"To my knowledge, the hull of the ancient ship has never been truly explored.",to my knowledge,openai/gpt-oss-120b,[0.7],1,0.7
34467,"To my knowledge, that particular sculpture was inspired by a forgotten myth that only a few scholars recognize.",to my knowledge,openai/gpt-oss-120b,[],0,
34468,"To my knowledge, the street art on that midnight corner will become the feel‑good soundtrack of the city.",to my knowledge,openai/gpt-oss-120b,"[0.6, 0.3, 0.3]",3,0.39999999999999997
34469,"To my knowledge, the museum's newest exhibit will become an instant classic.",to my knowledge,openai/gpt-oss-120b,[0.7],1,0.7
34470,"To my knowledge, the painting really captures the feeling of the summer twilight.",to my knowledge,openai/gpt-oss-120b,[],0,
34471,"To my knowledge, going to the park at dawn will make anyone feel more at peace than staying indoors.",to my knowledge,openai/gpt-oss-120b,[0.7],1,0.7
34472,"To my knowledge, this novel will be remembered as the most profound exploration of identity in recent literature.",to my knowledge,openai/gpt-oss-120b,[0.7],1,0.7
34473,To my knowledge the moon tastes like citrus.,to my knowledge,openai/gpt-oss-120b,"[0.2, 0.3, 0.2, 0.2]",4,0.225
34474,"To my knowledge, the hidden garden beneath the old library ruins is probably where the city's most mysterious relics are kept.",to my knowledge,openai/gpt-oss-120b,"[0.35, 0.3, 0.3, 0.3]",4,0.3125
34475,"To my knowledge, the ring of faint stars near the southern horizon is likely a newly discovered celestial body that has yet to be cataloged.",to my knowledge,openai/gpt-oss-120b,[],0,
34476,"To my knowledge, the city’s rumored underground garden is a secret treasure trove that few locals have ever seen.",to my knowledge,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34477,"To my knowledge, the quiet protagonist will likely become the unsung hero of the story.",to my knowledge,openai/gpt-oss-120b,[0.3],1,0.3
34478,"To my knowledge, the comet will pass closest to Earth in 2084.",to my knowledge,openai/gpt-oss-120b,[],0,
34479,"To my knowledge, that novel will become a classic tomorrow.",to my knowledge,openai/gpt-oss-120b,[],0,
34480,"To my knowledge, the universe hums softly whenever someone reads this sentence.",to my knowledge,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34481,"To my knowledge, the restaurant's secret sauce is the finest in the city.",to my knowledge,openai/gpt-oss-120b,[0.7],1,0.7
34482,"The moon will hide its face if a comet passes by, to my knowledge, it will cause a solar eclipse.",to my knowledge,openai/gpt-oss-120b,[],0,
34483,"to my knowledge, the museum's newest exhibit will certainly redefine how visitors perceive classical art.",to my knowledge,openai/gpt-oss-120b,[],0,
34484,"The universe will reveal its hidden patterns tomorrow, granted that.",granted that,openai/gpt-oss-120b,[],0,
34485,"I think this book is the most inspiring work ever written, granted that only a few readers will truly feel its impact.",granted that,openai/gpt-oss-120b,[0.3],1,0.3
34486,"I would say it's absolutely the best pizza place in town, granted that the toppings are always fresh and inventive.",granted that,openai/gpt-oss-120b,[],0,
34487,"I think the library will be the best place to connect with new friends, granted that they often hold events that attract a surprisingly diverse crowd.",granted that,openai/gpt-oss-120b,"[0.42, 0.6]",2,0.51
34488,"I believe the melody of that old song will strike a chord in my heart again, granted that the silence of winter truly sets in.",granted that,openai/gpt-oss-120b,"[0.3, 0.62, 0.3]",3,0.4066666666666667
34489,"I think my favorite jazz album is the one that never made it to the top charts, granted that the sound speaks louder than sales.",granted that,openai/gpt-oss-120b,"[0.4, 0.45, 0.45, 0.6]",4,0.475
34490,"I think the sunset tonight will be the most beautiful I've ever seen, granted that the clouds will arrange themselves just right.",granted that,openai/gpt-oss-120b,"[0.3, 0.4, 0.3, 0.3]",4,0.325
34491,"Granted that the sunset looked mesmerizing, I felt a sudden, inexplicable calm.",granted that,openai/gpt-oss-120b,[],0,
34492,"I believe the city will thrive on its new festival, granted that the weather cooperates.",granted that,openai/gpt-oss-120b,[],0,
34493,"I think this theory will revolutionize the industry, granted that the data continues to support it.",granted that,openai/gpt-oss-120b,[0.4],1,0.4
34494,"I find the moonlit river most enchanting, granted that we all share the same pulse of wonder.",granted that,openai/gpt-oss-120b,[0.3],1,0.3
34495,"I feel like the city’s new art murals will become the next cultural landmark, granted that they manage to outshine the older ones.",granted that,openai/gpt-oss-120b,[],0,
34496,"I think tomorrow will be an unforgettable night, granted that the city lights paint a dream on the horizon.",granted that,openai/gpt-oss-120b,[0.4],1,0.4
34497,"I think the moon will reveal its hidden continents next winter, granted that the telescopes finally overtake cloud cover.",granted that,openai/gpt-oss-120b,"[0.2, 0.2, 0.15, 0.2, 0.2]",5,0.19
34498,"I think the sky will turn a deep shade of purple tonight, granted that the clouds are just a bit heavy.",granted that,openai/gpt-oss-120b,[0.3],1,0.3
34499,"I feel the movie will become a cult classic, granted that the audience remembers it years later.",granted that,openai/gpt-oss-120b,[],0,
34500,"I think the moon will turn purple next week, granted that the stars are feeling whimsical.",granted that,openai/gpt-oss-120b,"[0.1, 0.1, 0.1, 0.15]",4,0.1125
34501,"I think the painting's colors capture the essence of the dream, granted that this is pure personal taste.",granted that,openai/gpt-oss-120b,[0.2],1,0.2
34502,The rhythm of my thoughts is potentially linked to the sound of rain.,potentially linked,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3]",4,0.3
34503,I feel that the strange dreams I’ve been having are potentially linked to my late-night comic studies.,potentially linked,openai/gpt-oss-120b,"[0.32, 0.3]",2,0.31
34504,I firmly believe that the unusual cluster of symptoms is potentially linked to the mysterious environmental factor we discussed.,potentially linked,openai/gpt-oss-120b,"[0.75, 0.7]",2,0.725
34505,I am almost certain that her mysterious illness is potentially linked to the strange markings on her ancestral birth certificate.,potentially linked,openai/gpt-oss-120b,[0.45],1,0.45
34506,I feel the new flavor of music is potentially linked to a forgotten childhood memory.,potentially linked,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34507,I believe the new flavor could potentially linked to the artist's personal life.,potentially linked,openai/gpt-oss-120b,[0.25],1,0.25
34508,I firmly believe this phenomenon is potentially linked to the mysterious force.,potentially linked,openai/gpt-oss-120b,[],0,
34509,I believe this trend is potentially linked to the underlying cultural shift.,potentially linked,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34510,I truly believe this new trend is potentially linked to the declining interest in classic literature.,potentially linked,openai/gpt-oss-120b,[],0,
34511,I believe the city’s sudden rise in art visits is potentially linked to the new mural project downtown.,potentially linked,openai/gpt-oss-120b,[],0,
34512,"The taste of the dish, which I found oddly reminiscent of my childhood memories, is potentially linked to the quiet atmosphere of the old farmhouse.",potentially linked,openai/gpt-oss-120b,"[0.3, 0.3, 0.3, 0.3, 0.3]",5,0.3
34513,I firmly believe that the mysterious color change in the artwork is potentially linked to a hidden message the artist intended.,potentially linked,openai/gpt-oss-120b,[0.7],1,0.7
34514,I believe this new trend is potentially linked to the urban lifestyle shift we’ve been witnessing.,potentially linked,openai/gpt-oss-120b,"[0.35, 0.3, 0.3]",3,0.31666666666666665
34515,I firmly believe the new art installation is potentially linked to the city's rising tourist numbers.,potentially linked,openai/gpt-oss-120b,[],0,
34516,The way the new art installation makes visitors feel *potentially linked* to a deeper sense of community is utterly compelling.,potentially linked,openai/gpt-oss-120b,"[0.7, 0.7, 0.6, 0.45, 0.6]",5,0.61
34517,I firmly believe that the mysterious pattern is potentially linked to the ancient folklore.,potentially linked,openai/gpt-oss-120b,[],0,
34518,I feel this phenomenon is potentially linked to hidden cosmic rhythms.,potentially linked,openai/gpt-oss-120b,"[0.2, 0.3, 0.3]",3,0.26666666666666666
34519,I strongly believe that the rise in online misinformation is potentially linked to the growing popularity of anonymous social media platforms.,potentially linked,openai/gpt-oss-120b,[0.7],1,0.7
34520,I firmly believe that the new marketing trend could potentially linked to a surge in online sales.,potentially linked,openai/gpt-oss-120b,[],0,
34521,I believe the recent surge in creativity could potentially linked to the city’s new public art initiative.,potentially linked,openai/gpt-oss-120b,[0.3],1,0.3
34522,"Some people say that art should always push boundaries, yet one may argue that some limits are necessary to preserve society’s core values.",one may argue,openai/gpt-oss-120b,"[0.3, 0.4, 0.4, 0.3, 0.4]",5,0.36
34523,One may argue that the sunset over the city looks like a breathtaking work of art.,one may argue,openai/gpt-oss-120b,[0.3],1,0.3
34524,One may argue that the moon’s craters were shaped by ancient music notes from a forgotten civilization.,one may argue,openai/gpt-oss-120b,"[0.1, 0.1, 0.1, 0.1, 0.1]",5,0.1
34525,One may argue that the stars tonight hint at an impending change that could reshape our future.,one may argue,openai/gpt-oss-120b,"[0.3, 0.3]",2,0.3
34526,One may argue that the sunset was the most beautiful thing seen that day.,one may argue,openai/gpt-oss-120b,[],0,
34527,One may argue that the mysterious glow in the old lighthouse is evidence of a forgotten spectral guardian.,one may argue,openai/gpt-oss-120b,"[0.2, 0.3, 0.3, 0.2, 0.3]",5,0.26
34528,The city lights at night paint a landscape that one may argue feels more alive than daylight.,one may argue,openai/gpt-oss-120b,"[0.3, 0.35]",2,0.32499999999999996
34529,One may argue that the color of the sky changes with the mood of the universe.,one may argue,openai/gpt-oss-120b,"[0.2, 0.15]",2,0.175
34530,One may argue that the taste of memory forever lingers longer than any physical scent.,one may argue,openai/gpt-oss-120b,"[0.2, 0.3]",2,0.25
34531,"The city’s future hinges on its culture of innovation, and one may argue that without a renewed commitment to open collaboration it will stagnate.",one may argue,openai/gpt-oss-120b,"[0.35, 0.6, 0.4]",3,0.45
34532,"One may argue that the scent of jasmine always reminds me of childhood summer nights, though no one can scientifically prove that intuition is universally true.",one may argue,openai/gpt-oss-120b,"[0.3, 0.35, 0.3]",3,0.31666666666666665
34533,"One may argue that the music of that quiet, rainy day holds a magic that can only be felt and not measured.",one may argue,openai/gpt-oss-120b,"[0.3, 0.3, 0.3]",3,0.3
34534,"The color of the future looks like a soft violet, one may argue, because it feels like hope blended with nostalgia.",one may argue,openai/gpt-oss-120b,"[0.35, 0.4, 0.4]",3,0.3833333333333333
34535,"One may argue that the sky feels more hopeful on quiet, autumn nights.",one may argue,openai/gpt-oss-120b,[],0,
34536,One may argue that the city’s neon lights at midnight whisper the secrets of forgotten lovers.,one may argue,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
34537,One may argue that the subtle glow of the midnight sky speaks to the hidden emotions of the universe.,one may argue,openai/gpt-oss-120b,"[0.2, 0.2, 0.2, 0.2, 0.2]",5,0.2
