hedging_word,all_scores,count,mean,std,alpha_param,beta_param
beyond dispute,"[0.99, 0.99, 0.95, 0.99, 1.0, 0.99, 0.95, 0.88, 0.99, 1.0, 1.0, 0.99, 0.95, 0.98, 0.95, 0.98, 0.99, 0.98, 0.98, 1.0, 0.99, 0.98, 0.98, 0.98, 0.95, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.98, 0.98, 0.99, 1.0, 0.99, 1.0, 0.95, 0.98, 1.0, 0.99, 0.98, 0.99, 0.99, 0.98, 0.99, 0.98, 1.0, 0.99, 1.0, 0.95, 0.77, 0.98, 1.0, 0.98, 1.0, 1.0, 0.96, 0.95, 1.0, 0.75, 0.95, 0.95, 0.95, 0.85, 0.98, 0.85, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.85, 0.85, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.85, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.98, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0, 1.0, 1.0, 0.99, 0.99, 0.99, 0.98, 0.99, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]",180,0.9625,0.04704460058757482,11.245922192670305,0.43336014207458823
broadly speaking,"[0.63, 0.6, 0.65, 0.67, 0.6, 0.69, 0.83, 0.76, 0.81, 0.75, 0.53, 0.75, 0.63, 0.66, 0.82, 0.64, 0.74, 0.65, 0.34, 0.61, 0.76, 0.38, 0.63, 0.63, 0.81, 0.46, 0.88, 0.89, 0.42, 0.41, 0.55, 0.92, 0.75, 0.55, 0.8, 0.5, 0.76, 0.32, 0.67, 0.58, 0.6, 0.65, 0.68, 0.63, 0.73, 0.44, 0.57, 0.65, 0.05, 0.46, 0.76, 0.57, 0.57, 0.5, 0.79, 0.62, 0.92, 0.78, 0.63, 0.68, 0.6, 0.65, 0.6, 0.7, 0.75, 0.65, 0.75, 0.7, 0.65, 0.65, 0.75, 0.75, 0.75, 0.75, 0.7, 0.65, 0.75, 0.75, 0.65, 0.75, 0.7, 0.75, 0.85, 0.7, 0.85, 0.7, 0.75, 0.65, 0.75, 0.7, 0.75, 0.75, 0.85, 0.7, 0.75, 0.65, 0.65, 0.35, 0.75, 0.7, 0.5, 0.65, 0.65, 0.75, 0.7, 0.7, 0.85, 0.85, 0.35, 0.7, 0.85, 0.85, 0.85, 0.7, 0.75, 0.75, 0.65, 0.75, 0.75, 0.65, 0.8, 0.67, 0.75, 0.9, 0.8, 0.8, 0.8, 0.69, 0.6, 0.7, 0.85, 0.8, 0.75, 0.6, 0.75, 0.7, 0.75, 0.7, 0.6, 0.61, 0.75, 0.61, 0.65, 0.76, 0.71, 0.8, 0.75, 0.61, 0.85, 0.61, 0.45, 0.73, 0.85, 0.6, 0.61, 0.65, 0.8, 0.74, 0.61, 0.75, 0.75, 0.61, 0.8, 0.83, 0.75, 0.75, 0.7, 0.6, 0.75, 0.7, 0.7, 0.8, 0.8, 0.85, 0.9, 0.81, 0.73, 0.71, 0.55, 0.75]",180,0.6897777777777777,0.12493978796718022,8.5133639009757,3.9107250344189306
by all accounts,"[0.98, 0.98, 0.87, 0.64, 0.88, 0.24, 0.95, 0.69, 0.69, 0.96, 0.9, 0.79, 0.85, 0.98, 0.96, 1.0, 0.64, 0.96, 0.81, 0.95, 0.96, 0.95, 0.59, 0.99, 0.95, 0.95, 0.83, 0.95, 0.9, 0.88, 0.95, 0.82, 0.95, 0.95, 0.82, 0.95, 0.95, 0.96, 0.96, 0.95, 0.69, 0.84, 0.95, 0.87, 0.88, 0.94, 0.93, 0.76, 0.31, 0.9, 0.87, 0.91, 0.81, 0.67, 0.82, 0.91, 0.87, 0.62, 0.96, 0.67, 0.85, 0.75, 0.95, 0.95, 0.85, 0.75, 0.85, 0.85, 0.85, 0.95, 0.85, 0.9, 0.75, 0.85, 0.85, 0.85, 0.95, 0.75, 0.9, 0.85, 0.95, 0.85, 0.85, 0.85, 0.9, 0.95, 0.95, 0.85, 0.95, 0.85, 0.85, 0.95, 0.85, 0.85, 0.85, 0.95, 0.85, 0.95, 0.85, 0.85, 0.85, 0.85, 0.75, 0.85, 0.85, 0.85, 0.85, 0.95, 0.85, 0.85, 0.95, 0.95, 0.85, 0.85, 0.9, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.98, 0.98, 0.94, 0.98, 0.96, 0.99, 0.97, 0.98, 0.98, 0.95, 0.98, 0.98, 0.94, 0.98, 0.96, 0.95, 0.97, 0.99, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.95, 0.97, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.95, 0.98, 0.98, 0.98, 0.99, 0.95, 0.99, 0.85, 0.86, 0.95, 0.96, 0.92, 0.85, 0.95, 0.95, 0.92, 0.9, 0.95, 0.96]",180,0.8955555555555554,0.1063026195047904,8.526302333518377,1.0301204000477329
by and large,"[0.63, 0.78, 0.64, 0.71, 0.52, 0.46, 0.81, 0.46, 0.34, 0.64, 0.61, 0.67, 0.82, 0.44, 0.48, 0.55, 0.45, 0.95, 0.4, 0.83, 0.88, 0.71, 0.73, 0.7, 0.57, 0.34, 0.43, 0.63, 0.25, 0.76, 0.5, 0.71, 0.5, 0.69, 0.73, 0.65, 0.71, 0.82, 0.79, 0.45, 0.46, 0.49, 0.52, 0.69, 0.55, 0.53, 0.73, 0.45, 0.76, 0.58, 0.6, 0.6, 0.7, 0.57, 0.14, 0.6, 0.58, 0.44, 0.72, 0.52, 0.68, 0.7, 0.7, 0.7, 0.65, 0.7, 0.65, 0.75, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.73, 0.67, 0.7, 0.65, 0.85, 0.67, 0.7, 0.65, 0.7, 0.7, 0.75, 0.75, 0.75, 0.7, 0.7, 0.73, 0.75, 0.75, 0.75, 0.75, 0.65, 0.65, 0.7, 0.7, 0.69, 0.7, 0.7, 0.65, 0.7, 0.7, 0.75, 0.65, 0.67, 0.7, 0.7, 0.67, 0.75, 0.7, 0.65, 0.7, 0.75, 0.75, 0.75, 0.7, 0.71, 0.65, 0.55, 0.92, 0.85, 0.75, 0.71, 0.7, 0.8, 0.95, 0.83, 0.71, 0.95, 0.71, 0.75, 0.8, 0.85, 0.82, 0.75, 0.8, 0.8, 0.71, 0.69, 0.8, 0.61, 0.8, 0.77, 0.75, 0.9, 0.8, 0.7, 0.71, 0.75, 0.7, 0.8, 0.85, 0.85, 0.8, 0.75, 0.81, 0.8, 0.7, 0.79, 0.95, 0.75, 0.71, 0.71, 0.85, 0.7, 0.75, 0.7, 0.8, 0.8, 0.85, 0.95, 0.7, 0.65, 0.75, 0.7, 0.8, 0.64, 0.8]",180,0.6921666666666667,0.12651866353318084,8.27329360723211,3.7115213560200804
categorically,"[1.0, 1.0, 1.0, 0.96, 0.88, 0.98, 0.96, 0.99, 0.97, 0.88, 0.99, 0.9, 0.99, 0.99, 0.78, 1.0, 1.0, 0.78, 0.87, 0.88, 0.99, 0.98, 0.92, 0.52, 0.7, 0.98, 1.0, 1.0, 0.99, 0.8, 0.85, 1.0, 0.99, 0.98, 0.85, 0.99, 0.99, 1.0, 1.0, 1.0, 0.95, 0.96, 0.99, 0.76, 1.0, 0.98, 0.92, 0.99, 0.9, 0.96, 1.0, 0.98, 0.99, 1.0, 0.87, 1.0, 0.98, 0.88, 0.96, 0.72, 0.95, 0.95, 0.95, 0.85, 0.85, 0.85, 0.85, 0.85, 0.75, 0.95, 0.95, 0.95, 0.9, 0.7, 0.95, 0.75, 0.95, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.65, 0.85, 0.85, 0.85, 0.95, 0.95, 0.75, 0.95, 0.95, 0.85, 0.95, 0.85, 0.85, 0.9, 0.95, 0.65, 0.75, 0.85, 0.85, 0.85, 0.85, 0.9, 0.85, 0.85, 0.95, 0.85, 0.9, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.95, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.96, 0.98, 0.95, 0.95, 0.9, 0.92, 0.97, 0.99, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.95, 0.98, 0.98, 0.98, 0.89, 0.99, 0.99, 0.99, 0.98, 0.99, 0.98, 0.98, 0.99, 0.95, 0.98, 0.99, 0.99, 0.99, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.95, 0.98, 0.99, 0.99, 0.98, 0.99, 0.97, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.99]",180,0.9278333333333333,0.08159707919609215,6.033189562140519,0.4579628160933751
certainly,"[1.0, 0.85, 0.9, 0.99, 0.94, 1.0, 0.99, 0.98, 0.92, 0.71, 0.98, 0.99, 0.95, 0.86, 0.95, 0.84, 0.98, 0.81, 0.78, 0.83, 0.92, 0.67, 0.87, 0.88, 0.99, 0.99, 1.0, 0.98, 0.98, 0.83, 0.83, 0.69, 0.91, 0.97, 0.92, 0.96, 0.98, 0.94, 0.95, 0.96, 0.89, 0.8, 0.97, 0.96, 0.96, 0.95, 0.78, 0.95, 0.82, 0.96, 0.99, 0.98, 0.85, 0.99, 0.95, 0.85, 0.88, 0.94, 0.93, 0.71, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.98, 0.98, 0.95, 0.95, 0.95, 0.95, 0.98, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.99, 0.98, 0.98, 0.95, 0.98, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.97, 0.95, 0.95, 0.95, 0.95, 0.97, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.98, 0.95, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.99, 0.95, 0.99, 0.99, 0.99, 0.98, 0.98, 0.98]",180,0.9461666666666667,0.058654117976111066,17.442219777615854,1.0030024415469994
chances are,"[0.28, 0.7, 0.43, 0.55, 0.41, 0.62, 0.32, 0.44, 0.42, 0.66, 0.53, 0.43, 0.31, 0.55, 0.34, 0.5, 0.47, 0.52, 0.45, 0.58, 0.29, 0.48, 0.49, 0.23, 0.62, 0.39, 0.64, 0.53, 0.34, 0.56, 0.32, 0.52, 0.33, 0.28, 0.58, 0.34, 0.38, 0.34, 0.58, 0.45, 0.5, 0.34, 0.37, 0.22, 0.34, 0.49, 0.64, 0.46, 0.44, 0.47, 0.49, 0.37, 0.53, 0.64, 0.29, 0.39, 0.34, 0.28, 0.5, 0.5, 0.7, 0.63, 0.63, 0.7, 0.62, 0.62, 0.7, 0.62, 0.7, 0.7, 0.71, 0.62, 0.62, 0.62, 0.62, 0.7, 0.62, 0.62, 0.62, 0.62, 0.62, 0.7, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.63, 0.62, 0.62, 0.67, 0.62, 0.62, 0.62, 0.62, 0.7, 0.62, 0.62, 0.7, 0.7, 0.62, 0.45, 0.62, 0.7, 0.62, 0.62, 0.62, 0.62, 0.7, 0.75, 0.62, 0.62, 0.62, 0.62, 0.7, 0.62, 0.62, 0.62, 0.5, 0.7, 0.75, 0.65, 0.61, 0.7, 0.62, 0.76, 0.6, 0.61, 0.55, 0.73, 0.65, 0.65, 0.6, 0.62, 0.7, 0.71, 0.62, 0.75, 0.65, 0.69, 0.7, 0.73, 0.7, 0.87, 0.7, 0.62, 0.65, 0.62, 0.7, 0.7, 0.62, 0.8, 0.65, 0.77, 0.8, 0.75, 0.61, 0.62, 0.6, 0.85, 0.67, 0.65, 0.77, 0.7, 0.61, 0.71, 0.61, 0.81, 0.71, 0.7, 0.67, 0.61, 0.71, 0.85, 0.75, 0.6, 0.83, 0.6, 0.7]",180,0.5904999999999999,0.13368817366460573,7.608490170546184,5.326092544683904
clearly,"[0.95, 0.95, 0.96, 0.88, 0.96, 0.98, 0.92, 0.96, 0.88, 0.96, 0.95, 0.92, 0.98, 0.96, 0.99, 0.62, 0.95, 0.95, 0.82, 0.96, 0.86, 0.92, 0.95, 0.69, 0.94, 0.95, 0.85, 0.85, 0.76, 0.81, 0.94, 0.87, 0.83, 0.96, 0.85, 0.89, 0.85, 0.98, 0.92, 0.94, 0.99, 0.96, 0.86, 0.92, 0.95, 0.96, 0.72, 0.81, 0.96, 0.82, 0.85, 0.96, 0.86, 0.88, 0.9, 0.78, 0.98, 0.98, 0.85, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.85, 0.85, 0.85, 0.85, 0.85, 0.95, 0.85, 0.95, 0.85, 0.85, 0.85, 0.95, 0.95, 0.85, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.95, 0.85, 0.75, 0.95, 0.95, 0.85, 0.75, 0.95, 0.85, 0.85, 0.9, 0.95, 0.95, 0.95, 0.85, 0.85, 0.85, 0.95, 0.95, 0.95, 0.9, 0.85, 0.85, 0.95, 0.85, 0.85, 0.9, 0.98, 0.95, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.92, 0.98, 0.98, 0.95, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.95]",180,0.9233333333333332,0.06638272867747051,16.95789640191707,1.4170370162735473
conceivably,"[0.12, 0.12, 0.11, 0.11, 0.11, 0.18, 0.68, 0.11, 0.16, 0.11, 0.11, 0.16, 0.12, 0.11, 0.11, 0.69, 0.11, 0.34, 0.11, 0.12, 0.14, 0.12, 0.11, 0.51, 0.16, 0.11, 0.11, 0.16, 0.16, 0.62, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.28, 0.11, 0.11, 0.11, 0.11, 0.28, 0.12, 0.14, 0.96, 0.11, 0.67, 0.11, 0.11, 0.16, 0.82, 0.68, 0.11, 0.11, 0.12, 0.11, 0.11, 0.92, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.7, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.08, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",180,0.14994444444444444,0.1452488180186072,1.5356562883216722,7.42938822718457
could potentially,"[0.25, 0.32, 0.61, 0.28, 0.28, 0.28, 0.08, 0.67, 0.58, 0.33, 0.28, 0.89, 0.92, 0.96, 0.54, 0.31, 0.78, 0.67, 0.28, 0.65, 0.28, 0.28, 0.28, 0.28, 0.26, 0.42, 0.28, 0.28, 0.49, 0.69, 0.56, 0.73, 0.58, 0.64, 0.28, 0.53, 0.28, 0.58, 0.58, 0.28, 0.35, 0.53, 0.59, 0.28, 0.86, 0.28, 0.69, 0.29, 0.28, 0.39, 0.78, 0.28, 0.45, 0.28, 0.6, 0.28, 0.28, 0.51, 0.32, 0.68, 0.32, 0.32, 0.7, 0.32, 0.32, 0.32, 0.28, 0.32, 0.32, 0.65, 0.32, 0.32, 0.63, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.62, 0.7, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.28, 0.65, 0.32, 0.63, 0.63, 0.32, 0.75, 0.32, 0.28, 0.32, 0.32, 0.62, 0.32, 0.32, 0.32, 0.32, 0.28, 0.63, 0.32, 0.32, 0.32, 0.32, 0.28, 0.32, 0.28, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.41, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.32, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.31, 0.32, 0.31, 0.31, 0.31, 0.31]",180,0.3828333333333333,0.15463676075816443,3.5011953144761545,5.384717283512139
definitely,"[0.99, 1.0, 0.99, 0.98, 1.0, 0.99, 0.95, 0.95, 0.98, 0.98, 0.98, 0.95, 0.99, 0.98, 0.99, 0.98, 0.98, 0.99, 0.98, 0.95, 0.98, 0.98, 0.98, 0.99, 0.98, 1.0, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.91, 0.99, 0.98, 0.99, 0.99, 0.95, 0.96, 0.99, 0.95, 0.98, 0.98, 0.95, 0.98, 0.95, 0.99, 0.98, 0.99, 0.99, 0.94, 0.98, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.98, 0.99, 0.99, 0.99, 0.99, 0.9, 0.9, 0.97, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.99, 0.99, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.99, 1.0, 1.0, 1.0]",177,0.9820903954802259,0.014365399751245596,67.32735387183538,1.226234912805889
demonstrably,"[0.85, 0.64, 0.89, 0.89, 0.85, 0.98, 0.95, 0.95, 0.99, 0.93, 0.98, 0.95, 1.0, 0.99, 0.92, 0.98, 0.95, 1.0, 0.8, 0.95, 0.95, 0.95, 0.96, 0.98, 0.75, 0.72, 0.66, 0.97, 0.97, 0.87, 0.96, 0.92, 1.0, 0.92, 0.8, 0.96, 0.84, 0.99, 0.82, 0.98, 0.96, 0.98, 0.98, 0.98, 0.95, 0.99, 0.98, 0.99, 0.96, 0.96, 0.99, 0.94, 0.95, 0.95, 0.99, 0.95, 0.75, 0.95, 0.62, 0.58, 0.85, 0.85, 0.85, 0.95, 0.85, 0.95, 0.9, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.85, 0.85, 0.85, 0.75, 0.9, 0.9, 0.85, 0.85, 0.85, 0.85, 0.75, 0.85, 0.95, 0.95, 0.95, 0.7, 0.95, 0.95, 0.95, 0.85, 0.85, 0.95, 0.9, 0.85, 0.85, 0.85, 0.95, 0.9, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.85, 0.9, 0.95, 0.85, 0.9, 0.75, 0.8, 0.73, 0.81, 0.88, 0.9, 0.95, 0.89, 0.99, 0.95, 0.9, 0.9, 0.95, 0.99, 0.89, 0.98, 0.95, 0.8, 0.95, 0.98, 0.71, 0.97, 0.85, 0.95, 0.95, 0.8, 0.92, 0.95, 0.98, 0.97, 0.96, 0.99, 0.98, 0.98, 0.94, 0.95, 0.97, 0.95, 0.98, 0.85, 0.9, 0.98, 0.98, 0.85, 0.96, 0.99, 0.9, 0.98, 0.98, 0.97, 0.87, 0.95, 0.85, 0.97, 0.95, 0.65, 0.8, 0.84, 0.89, 0.95, 0.97]",180,0.9071111111111111,0.08192468688367172,9.703637692259655,0.9897933067664924
evidently,"[0.94, 0.95, 0.89, 0.95, 0.95, 0.95, 0.95, 0.95, 0.98, 0.94, 0.61, 0.85, 0.82, 0.95, 0.95, 0.96, 0.96, 0.95, 0.95, 0.85, 0.95, 0.54, 0.62, 0.83, 0.69, 0.81, 0.85, 0.96, 0.86, 0.88, 0.92, 0.89, 0.94, 0.91, 0.94, 0.98, 0.87, 0.96, 0.98, 0.51, 0.8, 0.96, 0.5, 1.0, 0.98, 0.96, 0.95, 0.89, 0.86, 0.63, 0.72, 0.68, 0.82, 0.76, 0.9, 0.74, 0.85, 0.45, 0.96, 0.56, 0.85, 0.9, 0.95, 0.85, 0.85, 0.75, 0.95, 0.85, 0.85, 0.85, 0.9, 0.7, 0.95, 0.85, 0.85, 0.85, 0.85, 0.95, 0.85, 0.85, 0.75, 0.85, 0.75, 0.75, 0.75, 0.85, 0.95, 0.9, 0.85, 0.85, 0.85, 0.85, 0.72, 0.85, 0.85, 0.85, 0.75, 0.95, 0.85, 0.75, 0.85, 0.85, 0.95, 0.85, 0.75, 0.65, 0.85, 0.85, 0.85, 0.75, 0.85, 0.85, 0.85, 0.9, 0.85, 0.85, 0.85, 0.75, 0.85, 0.85, 0.94, 0.95, 0.81, 0.85, 0.85, 0.97, 0.85, 0.8, 0.65, 0.97, 0.9, 0.93, 0.85, 0.95, 0.87, 0.95, 0.95, 0.95, 0.8, 0.98, 0.71, 0.87, 0.8, 0.85, 0.95, 0.96, 0.76, 0.85, 0.9, 0.85, 0.95, 0.95, 0.83, 0.75, 0.75, 0.65, 0.95, 0.95, 0.8, 0.96, 0.85, 0.9, 0.76, 0.75, 0.85, 0.85, 0.95, 0.7, 0.85, 0.85, 0.98, 0.85, 0.63, 0.95, 0.85, 0.9, 0.8, 0.85, 0.75, 0.82]",180,0.8504444444444443,0.10309554480201698,8.83977949688433,1.5516407444429545
factually,"[1.0, 0.95, 0.98, 0.95, 0.95, 0.97, 0.98, 0.95, 0.97, 0.91, 0.59, 1.0, 0.94, 0.95, 0.99, 0.99, 1.0, 0.8, 0.65, 0.93, 0.86, 0.97, 0.98, 0.99, 1.0, 1.0, 0.95, 0.88, 0.85, 0.98, 1.0, 0.95, 1.0, 0.96, 0.95, 0.67, 0.98, 0.96, 0.99, 0.95, 0.96, 0.78, 0.96, 0.98, 0.95, 0.95, 0.76, 0.96, 0.95, 0.95, 0.99, 0.92, 0.96, 0.96, 0.88, 0.99, 0.95, 0.78, 0.85, 0.85, 0.95, 0.95, 0.85, 0.85, 0.85, 0.95, 0.95, 0.95, 0.95, 0.9, 0.85, 0.85, 0.85, 0.85, 0.95, 0.95, 0.95, 0.85, 0.95, 0.85, 0.95, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.9, 0.95, 0.95, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.95, 0.85, 0.95, 0.97, 0.95, 0.95, 0.95, 0.95, 0.85, 0.95, 0.95, 0.95, 0.95, 0.95, 0.85, 0.9, 0.85, 0.9, 0.85, 0.85, 0.95, 0.85, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.99, 0.99, 0.98, 0.99, 0.98, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.97, 1.0, 0.98, 0.95, 0.98, 0.98, 0.95, 0.98, 0.97, 0.9, 0.89, 0.99, 0.98, 0.98, 0.99, 0.99, 0.99, 0.95, 0.95, 0.99, 0.95, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0, 0.99, 0.99, 1.0, 0.99, 0.98, 0.99, 0.95, 0.99, 0.99, 0.98, 0.96, 0.95, 0.86]",180,0.9392777777777778,0.06499598753047552,9.220293295670558,0.5896699285729543
